exam_id,cutoff,commodity,query,relevant_count,total_count,note,fetched_at
E1,2025-04-01,sulfur,sulfur AND (mining OR supply OR production OR export OR smelter OR refinery),1225,6450371,ok,2026-08-07T02:58:32
E1,2025-04-01,talc and pyrophyllite,talc AND (mining OR supply OR production OR export OR smelter OR refinery),171,6450371,ok,2026-08-07T02:59:00
E1,2025-04-01,tantalum,tantalum AND (mining OR supply OR production OR export OR smelter OR refinery),316,6450371,ok,2026-08-07T02:59:30
E1,2025-04-01,tellurium,tellurium AND (mining OR supply OR production OR export OR smelter OR refinery),113,6450371,ok,2026-08-07T02:59:58
E1,2025-04-01,thallium,thallium AND (mining OR supply OR production OR export OR smelter OR refinery),11,6450371,ok,2026-08-07T03:00:28
E1,2025-04-01,thorium,thorium AND (mining OR supply OR production OR export OR smelter OR refinery),117,6450371,ok,2026-08-07T03:00:57
E1,2025-04-01,tin,tin AND (mining OR supply OR production OR export OR smelter OR refinery),1757,6450371,ok,2026-08-07T03:01:34
E1,2025-04-01,titanium,titanium AND (mining OR supply OR production OR export OR smelter OR refinery),1753,6450371,ok,2026-08-07T03:02:00
E1,2025-04-01,tungsten,tungsten AND (mining OR supply OR production OR export OR smelter OR refinery),475,6450371,ok,2026-08-07T03:02:28
E1,2025-04-01,vanadium,vanadium AND (mining OR supply OR production OR export OR smelter OR refinery),297,6450371,ok,2026-08-07T03:03:03
E1,2025-04-01,vermiculite,vermiculite AND (mining OR supply OR production OR export OR smelter OR refinery),46,6450371,ok,2026-08-07T03:03:28
E1,2025-04-01,wollastonite,wollastonite AND (mining OR supply OR production OR export OR smelter OR refinery),9,6450371,ok,2026-08-07T03:03:54
E1,2025-04-01,yttrium,yttrium AND (mining OR supply OR production OR export OR smelter OR refinery),87,6450371,ok,2026-08-07T03:04:29
E1,2025-04-01,zeolites (natural),zeolites AND (mining OR supply OR production OR export OR smelter OR refinery),70,6450371,ok,2026-08-07T03:04:58
E1,2025-04-01,zinc,zinc AND (mining OR supply OR production OR export OR smelter OR refinery),2815,6450371,ok,2026-08-07T03:05:34
E1,2025-04-01,zirconium,zirconium AND (mining OR supply OR production OR export OR smelter OR refinery),99,6450371,ok,2026-08-07T03:05:59
E2,2025-10-08,abrasives (manufactured),abrasives AND (mining OR supply OR production OR export OR smelter OR refinery),98,6931756,ok,2026-08-07T03:06:38
E2,2025-10-08,aluminum,aluminum AND (mining OR supply OR production OR export OR smelter OR refinery),9818,6931756,ok,2026-08-07T03:07:05
E2,2025-10-08,antimony,antimony AND (mining OR supply OR production OR export OR smelter OR refinery),653,6931756,ok,2026-08-07T03:07:34
E2,2025-10-08,arsenic,arsenic AND (mining OR supply OR production OR export OR smelter OR refinery),799,6931756,ok,2026-08-07T03:08:07
E2,2025-10-08,asbestos,asbestos AND (mining OR supply OR production OR export OR smelter OR refinery),535,6931756,ok,2026-08-07T03:08:30
E2,2025-10-08,barite,barite AND (mining OR supply OR production OR export OR smelter OR refinery),38,6931756,ok,2026-08-07T03:09:01
E2,2025-10-08,bauxite and alumina,bauxite AND (mining OR supply OR production OR export OR smelter OR refinery),387,6931756,ok,2026-08-07T03:09:32
E2,2025-10-08,beryllium,beryllium AND (mining OR supply OR production OR export OR smelter OR refinery),123,6931756,ok,2026-08-07T03:10:03
E2,2025-10-08,bismuth,bismuth AND (mining OR supply OR production OR export OR smelter OR refinery),141,6931756,ok,2026-08-07T03:10:29
E2,2025-10-08,boron,boron AND (mining OR supply OR production OR export OR smelter OR refinery),310,6931756,ok,2026-08-07T03:11:02
E2,2025-10-08,bromine,bromine AND (mining OR supply OR production OR export OR smelter OR refinery),203,6931756,ok,2026-08-07T03:11:32
E2,2025-10-08,cadmium,cadmium AND (mining OR supply OR production OR export OR smelter OR refinery),455,6931756,ok,2026-08-07T03:12:02
E2,2025-10-08,cement,cement AND (mining OR supply OR production OR export OR smelter OR refinery),4286,6931756,ok,2026-08-07T03:12:38
E2,2025-10-08,cesium,cesium AND (mining OR supply OR production OR export OR smelter OR refinery),134,6931756,ok,2026-08-07T03:13:01
E2,2025-10-08,chromium,chromium AND (mining OR supply OR production OR export OR smelter OR refinery),550,6931756,ok,2026-08-07T03:13:36
E2,2025-10-08,clays,clays AND (mining OR supply OR production OR export OR smelter OR refinery),86,6931756,ok,2026-08-07T03:13:59
E2,2025-10-08,cobalt,cobalt AND (mining OR supply OR production OR export OR smelter OR refinery),2792,6931756,ok,2026-08-07T03:14:30
E2,2025-10-08,copper,copper AND (mining OR supply OR production OR export OR smelter OR refinery),11570,6931756,ok,2026-08-07T03:15:09
E2,2025-10-08,diamond (industrial),"""industrial diamond"" AND (mining OR supply OR production OR export OR smelter OR refinery)",4,6931756,ok,2026-08-07T03:15:32
E2,2025-10-08,diatomite,diatomite AND (mining OR supply OR production OR export OR smelter OR refinery),50,6931756,ok,2026-08-07T03:15:56
E2,2025-10-08,feldspar,feldspar AND (mining OR supply OR production OR export OR smelter OR refinery),84,6931756,ok,2026-08-07T03:16:32
E2,2025-10-08,fluorspar,fluorspar AND (mining OR supply OR production OR export OR smelter OR refinery),24,6931756,ok,2026-08-07T03:16:57
E2,2025-10-08,gallium,gallium AND (mining OR supply OR production OR export OR smelter OR refinery),856,6931756,ok,2026-08-07T03:17:37
E2,2025-10-08,garnet (industrial),garnet AND (mining OR supply OR production OR export OR smelter OR refinery),177,6931756,ok,2026-08-07T03:18:00
E2,2025-10-08,gemstones,gemstones AND (mining OR supply OR production OR export OR smelter OR refinery),526,6931756,ok,2026-08-07T03:18:34
E2,2025-10-08,germanium,germanium AND (mining OR supply OR production OR export OR smelter OR refinery),558,6931756,ok,2026-08-07T03:19:02
E2,2025-10-08,gold,gold AND (mining OR supply OR production OR export OR smelter OR refinery),34503,6931756,ok,2026-08-07T03:19:37
E2,2025-10-08,graphite (natural),graphite AND (mining OR supply OR production OR export OR smelter OR refinery),1442,6931756,ok,2026-08-07T03:19:57
E2,2025-10-08,gypsum,gypsum AND (mining OR supply OR production OR export OR smelter OR refinery),258,6931756,ok,2026-08-07T03:20:27
E2,2025-10-08,hafnium,hafnium AND (mining OR supply OR production OR export OR smelter OR refinery),15,6931756,ok,2026-08-07T03:20:54
E2,2025-10-08,helium,helium AND (mining OR supply OR production OR export OR smelter OR refinery),843,6931756,ok,2026-08-07T03:21:30
E2,2025-10-08,indium,indium AND (mining OR supply OR production OR export OR smelter OR refinery),183,6931756,ok,2026-08-07T03:21:57
E2,2025-10-08,iodine,iodine AND (mining OR supply OR production OR export OR smelter OR refinery),264,6931756,ok,2026-08-07T03:22:28
E2,2025-10-08,iron and steel,"""steel industry"" AND (mining OR supply OR production OR export OR smelter OR refinery)",1380,6931756,ok,2026-08-07T03:23:06
E2,2025-10-08,iron and steel scrap,"""steel scrap"" AND (mining OR supply OR production OR export OR smelter OR refinery)",69,6931756,ok,2026-08-07T03:23:29
E2,2025-10-08,iron and steel slag,"""steel slag"" AND (mining OR supply OR production OR export OR smelter OR refinery)",35,6931756,ok,2026-08-07T03:24:03
E2,2025-10-08,iron ore,"""iron ore"" AND (mining OR supply OR production OR export OR smelter OR refinery)",1964,6931756,ok,2026-08-07T03:24:33
E2,2025-10-08,iron oxide pigments,"""iron oxide"" AND (mining OR supply OR production OR export OR smelter OR refinery)",127,6931756,ok,2026-08-07T03:24:58
E2,2025-10-08,kyanite,kyanite AND (mining OR supply OR production OR export OR smelter OR refinery),4,6931756,ok,2026-08-07T03:25:21
E2,2025-10-08,lead,lead AND (mining OR supply OR production OR export OR smelter OR refinery),95277,6931756,ok,2026-08-07T03:26:05
E2,2025-10-08,lime,lime AND (mining OR supply OR production OR export OR smelter OR refinery),1580,6931756,ok,2026-08-07T03:26:25
E2,2025-10-08,lithium,lithium AND (mining OR supply OR production OR export OR smelter OR refinery),8811,6931756,ok,2026-08-07T03:27:00
E2,2025-10-08,magnesium compounds,"""magnesium compounds"" AND (mining OR supply OR production OR export OR smelter OR refinery)",5,6931756,ok,2026-08-07T03:27:32
E2,2025-10-08,magnesium metal,magnesium AND (mining OR supply OR production OR export OR smelter OR refinery),1440,6931756,ok,2026-08-07T03:27:57
E2,2025-10-08,manganese,manganese AND (mining OR supply OR production OR export OR smelter OR refinery),987,6931756,ok,2026-08-07T03:28:28
E2,2025-10-08,mercury,mercury AND (mining OR supply OR production OR export OR smelter OR refinery),2725,6931756,ok,2026-08-07T03:29:03
E2,2025-10-08,mica (natural),mica AND (mining OR supply OR production OR export OR smelter OR refinery),292,6931756,ok,2026-08-07T03:29:25
E2,2025-10-08,molybdenum,molybdenum AND (mining OR supply OR production OR export OR smelter OR refinery),694,6931756,ok,2026-08-07T03:30:01
E2,2025-10-08,nickel,nickel AND (mining OR supply OR production OR export OR smelter OR refinery),5778,6931756,ok,2026-08-07T03:30:28
E2,2025-10-08,niobium,niobium AND (mining OR supply OR production OR export OR smelter OR refinery),168,6931756,ok,2026-08-07T03:30:55
E2,2025-10-08,nitrogen (fixed)-ammonia,ammonia AND (mining OR supply OR production OR export OR smelter OR refinery),1424,6931756,ok,2026-08-07T03:31:33
E2,2025-10-08,peat,peat AND (mining OR supply OR production OR export OR smelter OR refinery),847,6931756,ok,2026-08-07T03:31:57
E2,2025-10-08,perlite,perlite AND (mining OR supply OR production OR export OR smelter OR refinery),35,6931756,ok,2026-08-07T03:32:27
E2,2025-10-08,phosphate rock,"""phosphate rock"" AND (mining OR supply OR production OR export OR smelter OR refinery)",28,6931756,ok,2026-08-07T03:33:03
E2,2025-10-08,platinum-group metals,(platinum OR palladium) AND (mining OR supply OR production OR export OR smelter OR refinery),3868,6931756,ok,2026-08-07T03:33:32
E2,2025-10-08,potash,potash AND (mining OR supply OR production OR export OR smelter OR refinery),513,6931756,ok,2026-08-07T03:33:58
E2,2025-10-08,pumice and pumicite,pumice AND (mining OR supply OR production OR export OR smelter OR refinery),367,6931756,ok,2026-08-07T03:34:30
E2,2025-10-08,quartz crystal (industrial),"""quartz crystal"" AND (mining OR supply OR production OR export OR smelter OR refinery)",15,6931756,ok,2026-08-07T03:35:03
E2,2025-10-08,rare earths,"""rare earth"" AND (mining OR supply OR production OR export OR smelter OR refinery)",4292,6931756,ok,2026-08-07T03:35:32
E2,2025-10-08,rhenium,rhenium AND (mining OR supply OR production OR export OR smelter OR refinery),51,6931756,ok,2026-08-07T03:35:55
E2,2025-10-08,rubidium,rubidium AND (mining OR supply OR production OR export OR smelter OR refinery),35,6931756,ok,2026-08-07T03:36:25
E2,2025-10-08,salt,salt AND (mining OR supply OR production OR export OR smelter OR refinery),8206,6931756,ok,2026-08-07T03:37:03
E2,2025-10-08,sand and gravel,"""sand and gravel"" AND (mining OR supply OR production OR export OR smelter OR refinery)",103,6931756,ok,2026-08-07T03:37:36
E2,2025-10-08,scandium,scandium AND (mining OR supply OR production OR export OR smelter OR refinery),165,6931756,ok,2026-08-07T03:37:56
E2,2025-10-08,selenium,selenium AND (mining OR supply OR production OR export OR smelter OR refinery),208,6931756,ok,2026-08-07T03:38:33
E2,2025-10-08,silicon,silicon AND (mining OR supply OR production OR export OR smelter OR refinery),8027,6931756,ok,2026-08-07T03:39:01
E2,2025-10-08,silver,silver AND (mining OR supply OR production OR export OR smelter OR refinery),14287,6931756,ok,2026-08-07T03:39:29
E2,2025-10-08,soda ash,"""soda ash"" AND (mining OR supply OR production OR export OR smelter OR refinery)",49,6931756,ok,2026-08-07T03:40:04
E2,2025-10-08,stone,stone AND (mining OR supply OR production OR export OR smelter OR refinery),13101,6931756,ok,2026-08-07T03:40:30
E2,2025-10-08,strontium,strontium AND (mining OR supply OR production OR export OR smelter OR refinery),71,6931756,ok,2026-08-07T03:40:56
E2,2025-10-08,sulfur,sulfur AND (mining OR supply OR production OR export OR smelter OR refinery),1204,6931756,ok,2026-08-07T03:41:28
E2,2025-10-08,talc and pyrophyllite,talc AND (mining OR supply OR production OR export OR smelter OR refinery),160,6931756,ok,2026-08-07T03:41:59
E2,2025-10-08,tantalum,tantalum AND (mining OR supply OR production OR export OR smelter OR refinery),316,6931756,ok,2026-08-07T03:42:25
E2,2025-10-08,tellurium,tellurium AND (mining OR supply OR production OR export OR smelter OR refinery),119,6931756,ok,2026-08-07T03:42:57
E2,2025-10-08,thallium,thallium AND (mining OR supply OR production OR export OR smelter OR refinery),20,6931756,ok,2026-08-07T03:43:26
E2,2025-10-08,thorium,thorium AND (mining OR supply OR production OR export OR smelter OR refinery),111,6931756,ok,2026-08-07T03:43:57
E2,2025-10-08,tin,tin AND (mining OR supply OR production OR export OR smelter OR refinery),1822,6931756,ok,2026-08-07T03:44:29
E2,2025-10-08,titanium,titanium AND (mining OR supply OR production OR export OR smelter OR refinery),1700,6931756,ok,2026-08-07T03:44:58
E2,2025-10-08,tungsten,tungsten AND (mining OR supply OR production OR export OR smelter OR refinery),542,6931756,ok,2026-08-07T03:45:27
E2,2025-10-08,vanadium,vanadium AND (mining OR supply OR production OR export OR smelter OR refinery),297,6931756,ok,2026-08-07T03:45:56
E2,2025-10-08,vermiculite,vermiculite AND (mining OR supply OR production OR export OR smelter OR refinery),40,6931756,ok,2026-08-07T03:46:24
E2,2025-10-08,wollastonite,wollastonite AND (mining OR supply OR production OR export OR smelter OR refinery),9,6931756,ok,2026-08-07T03:46:53
E2,2025-10-08,yttrium,yttrium AND (mining OR supply OR production OR export OR smelter OR refinery),164,6931756,ok,2026-08-07T03:47:26
E2,2025-10-08,zeolites (natural),zeolites AND (mining OR supply OR production OR export OR smelter OR refinery),57,6931756,ok,2026-08-07T03:47:56
E2,2025-10-08,zinc,zinc AND (mining OR supply OR production OR export OR smelter OR refinery),3074,6931756,ok,2026-08-07T03:48:29
E2,2025-10-08,zirconium,zirconium AND (mining OR supply OR production OR export OR smelter OR refinery),97,6931756,ok,2026-08-07T03:48:56
A,2023-07-02,neodymium,neodymium AND (mining OR supply OR production OR export OR smelter OR refinery),255,6802947,ok,2026-08-07T10:06:50
A,2023-07-02,praseodymium,praseodymium AND (mining OR supply OR production OR export OR smelter OR refinery),134,6802947,ok,2026-08-07T10:06:54
A,2023-07-02,dysprosium,dysprosium AND (mining OR supply OR production OR export OR smelter OR refinery),142,6802947,ok,2026-08-07T10:07:48
A,2023-07-02,cerium,cerium AND (mining OR supply OR production OR export OR smelter OR refinery),76,6802947,ok,2026-08-07T10:07:57
A,2023-07-02,lanthanum,lanthanum AND (mining OR supply OR production OR export OR smelter OR refinery),60,6802947,ok,2026-08-07T10:08:51
A,2023-07-02,samarium,samarium AND (mining OR supply OR production OR export OR smelter OR refinery),35,6802947,ok,2026-08-07T10:08:58
A,2023-07-02,gadolinium,gadolinium AND (mining OR supply OR production OR export OR smelter OR refinery),47,6802947,ok,2026-08-07T10:09:50
A,2023-07-02,terbium,terbium AND (mining OR supply OR production OR export OR smelter OR refinery),110,6802947,ok,2026-08-07T10:09:58
A,2023-07-02,lutetium,lutetium AND (mining OR supply OR production OR export OR smelter OR refinery),88,6802947,ok,2026-08-07T10:10:47
A,2023-07-02,holmium,holmium AND (mining OR supply OR production OR export OR smelter OR refinery),19,6802947,ok,2026-08-07T10:10:55
A,2023-07-02,erbium,erbium AND (mining OR supply OR production OR export OR smelter OR refinery),26,6802947,ok,2026-08-07T10:11:48
A,2023-07-02,thulium,thulium AND (mining OR supply OR production OR export OR smelter OR refinery),17,6802947,ok,2026-08-07T10:12:00
A,2023-07-02,europium,europium AND (mining OR supply OR production OR export OR smelter OR refinery),29,6802947,ok,2026-08-07T10:12:46
A,2023-07-02,ytterbium,ytterbium AND (mining OR supply OR production OR export OR smelter OR refinery),21,6802947,ok,2026-08-07T10:12:57
B,2023-10-19,neodymium,neodymium AND (mining OR supply OR production OR export OR smelter OR refinery),261,6722256,ok,2026-08-07T10:13:51
B,2023-10-19,praseodymium,praseodymium AND (mining OR supply OR production OR export OR smelter OR refinery),144,6722256,ok,2026-08-07T10:13:56
B,2023-10-19,dysprosium,dysprosium AND (mining OR supply OR production OR export OR smelter OR refinery),145,6722256,ok,2026-08-07T10:14:47
B,2023-10-19,cerium,cerium AND (mining OR supply OR production OR export OR smelter OR refinery),75,6722256,ok,2026-08-07T10:14:56
B,2023-10-19,lanthanum,lanthanum AND (mining OR supply OR production OR export OR smelter OR refinery),56,6722256,ok,2026-08-07T10:15:45
B,2023-10-19,samarium,samarium AND (mining OR supply OR production OR export OR smelter OR refinery),37,6722256,ok,2026-08-07T10:15:55
B,2023-10-19,gadolinium,gadolinium AND (mining OR supply OR production OR export OR smelter OR refinery),51,6722256,ok,2026-08-07T10:16:47
B,2023-10-19,terbium,terbium AND (mining OR supply OR production OR export OR smelter OR refinery),117,6722256,ok,2026-08-07T10:16:55
B,2023-10-19,lutetium,lutetium AND (mining OR supply OR production OR export OR smelter OR refinery),87,6722256,ok,2026-08-07T10:17:46
B,2023-10-19,holmium,holmium AND (mining OR supply OR production OR export OR smelter OR refinery),18,6722256,ok,2026-08-07T10:17:57
B,2023-10-19,erbium,erbium AND (mining OR supply OR production OR export OR smelter OR refinery),26,6722256,ok,2026-08-07T10:18:50
B,2023-10-19,thulium,thulium AND (mining OR supply OR production OR export OR smelter OR refinery),18,6722256,ok,2026-08-07T10:18:58
B,2023-10-19,europium,europium AND (mining OR supply OR production OR export OR smelter OR refinery),24,6722256,ok,2026-08-07T10:19:49
B,2023-10-19,ytterbium,ytterbium AND (mining OR supply OR production OR export OR smelter OR refinery),19,6722256,ok,2026-08-07T10:19:57
C,2024-08-14,neodymium,neodymium AND (mining OR supply OR production OR export OR smelter OR refinery),252,6333804,ok,2026-08-07T10:20:51
C,2024-08-14,praseodymium,praseodymium AND (mining OR supply OR production OR export OR smelter OR refinery),138,6333804,ok,2026-08-07T10:20:55
C,2024-08-14,dysprosium,dysprosium AND (mining OR supply OR production OR export OR smelter OR refinery),145,6333804,ok,2026-08-07T10:21:50
C,2024-08-14,cerium,cerium AND (mining OR supply OR production OR export OR smelter OR refinery),71,6333804,ok,2026-08-07T10:21:57
C,2024-08-14,lanthanum,lanthanum AND (mining OR supply OR production OR export OR smelter OR refinery),58,6333804,ok,2026-08-07T10:22:51
C,2024-08-14,samarium,samarium AND (mining OR supply OR production OR export OR smelter OR refinery),42,6333804,ok,2026-08-07T10:22:58
C,2024-08-14,gadolinium,gadolinium AND (mining OR supply OR production OR export OR smelter OR refinery),58,6333804,ok,2026-08-07T10:23:49
C,2024-08-14,terbium,terbium AND (mining OR supply OR production OR export OR smelter OR refinery),110,6333804,ok,2026-08-07T10:23:59
C,2024-08-14,lutetium,lutetium AND (mining OR supply OR production OR export OR smelter OR refinery),81,6333804,ok,2026-08-07T10:24:47
C,2024-08-14,holmium,holmium AND (mining OR supply OR production OR export OR smelter OR refinery),14,6333804,ok,2026-08-07T10:24:57
C,2024-08-14,erbium,erbium AND (mining OR supply OR production OR export OR smelter OR refinery),23,6333804,ok,2026-08-07T10:25:48
C,2024-08-14,thulium,thulium AND (mining OR supply OR production OR export OR smelter OR refinery),16,6333804,ok,2026-08-07T10:25:57
C,2024-08-14,europium,europium AND (mining OR supply OR production OR export OR smelter OR refinery),23,6333804,ok,2026-08-07T10:26:48
C,2024-08-14,ytterbium,ytterbium AND (mining OR supply OR production OR export OR smelter OR refinery),28,6333804,ok,2026-08-07T10:26:58
D,2025-01-31,neodymium,neodymium AND (mining OR supply OR production OR export OR smelter OR refinery),256,6354836,ok,2026-08-07T10:27:52
D,2025-01-31,praseodymium,praseodymium AND (mining OR supply OR production OR export OR smelter OR refinery),121,6354836,ok,2026-08-07T10:27:58
D,2025-01-31,dysprosium,dysprosium AND (mining OR supply OR production OR export OR smelter OR refinery),130,6354836,ok,2026-08-07T10:28:48
D,2025-01-31,cerium,cerium AND (mining OR supply OR production OR export OR smelter OR refinery),46,6354836,ok,2026-08-07T10:28:58
D,2025-01-31,lanthanum,lanthanum AND (mining OR supply OR production OR export OR smelter OR refinery),47,6354836,ok,2026-08-07T10:29:47
D,2025-01-31,samarium,samarium AND (mining OR supply OR production OR export OR smelter OR refinery),37,6354836,ok,2026-08-07T10:30:00
D,2025-01-31,gadolinium,gadolinium AND (mining OR supply OR production OR export OR smelter OR refinery),51,6354836,ok,2026-08-07T10:30:45
D,2025-01-31,terbium,terbium AND (mining OR supply OR production OR export OR smelter OR refinery),104,6354836,ok,2026-08-07T10:31:00
D,2025-01-31,lutetium,lutetium AND (mining OR supply OR production OR export OR smelter OR refinery),68,6354836,ok,2026-08-07T10:31:47
D,2025-01-31,holmium,holmium AND (mining OR supply OR production OR export OR smelter OR refinery),10,6354836,ok,2026-08-07T10:31:59
D,2025-01-31,erbium,erbium AND (mining OR supply OR production OR export OR smelter OR refinery),16,6354836,ok,2026-08-07T10:32:49
D,2025-01-31,thulium,thulium AND (mining OR supply OR production OR export OR smelter OR refinery),9,6354836,ok,2026-08-07T10:32:59
D,2025-01-31,europium,europium AND (mining OR supply OR production OR export OR smelter OR refinery),18,6354836,ok,2026-08-07T10:33:49
D,2025-01-31,ytterbium,ytterbium AND (mining OR supply OR production OR export OR smelter OR refinery),29,6354836,ok,2026-08-07T10:33:57
E1,2025-04-01,neodymium,neodymium AND (mining OR supply OR production OR export OR smelter OR refinery),272,6450371,ok,2026-08-07T10:34:48
E1,2025-04-01,praseodymium,praseodymium AND (mining OR supply OR production OR export OR smelter OR refinery),120,6450371,ok,2026-08-07T10:34:59
E1,2025-04-01,dysprosium,dysprosium AND (mining OR supply OR production OR export OR smelter OR refinery),145,6450371,ok,2026-08-07T10:35:51
E1,2025-04-01,cerium,cerium AND (mining OR supply OR production OR export OR smelter OR refinery),60,6450371,ok,2026-08-07T10:36:01
E1,2025-04-01,lanthanum,lanthanum AND (mining OR supply OR production OR export OR smelter OR refinery),66,6450371,ok,2026-08-07T10:36:51
E1,2025-04-01,samarium,samarium AND (mining OR supply OR production OR export OR smelter OR refinery),41,6450371,ok,2026-08-07T10:37:01
E1,2025-04-01,gadolinium,gadolinium AND (mining OR supply OR production OR export OR smelter OR refinery),53,6450371,ok,2026-08-07T10:37:54
E1,2025-04-01,terbium,terbium AND (mining OR supply OR production OR export OR smelter OR refinery),110,6450371,ok,2026-08-07T10:38:03
E1,2025-04-01,lutetium,lutetium AND (mining OR supply OR production OR export OR smelter OR refinery),75,6450371,ok,2026-08-07T10:38:52
E1,2025-04-01,holmium,holmium AND (mining OR supply OR production OR export OR smelter OR refinery),15,6450371,ok,2026-08-07T10:39:02
E1,2025-04-01,erbium,erbium AND (mining OR supply OR production OR export OR smelter OR refinery),29,6450371,ok,2026-08-07T10:39:50
E1,2025-04-01,thulium,thulium AND (mining OR supply OR production OR export OR smelter OR refinery),15,6450371,ok,2026-08-07T10:39:59
E1,2025-04-01,europium,europium AND (mining OR supply OR production OR export OR smelter OR refinery),25,6450371,ok,2026-08-07T10:40:47
E1,2025-04-01,ytterbium,ytterbium AND (mining OR supply OR production OR export OR smelter OR refinery),47,6450371,ok,2026-08-07T10:41:01
E2,2025-10-08,neodymium,neodymium AND (mining OR supply OR production OR export OR smelter OR refinery),390,6931756,ok,2026-08-07T10:41:49
E2,2025-10-08,praseodymium,praseodymium AND (mining OR supply OR production OR export OR smelter OR refinery),201,6931756,ok,2026-08-07T10:42:01
E2,2025-10-08,dysprosium,dysprosium AND (mining OR supply OR production OR export OR smelter OR refinery),269,6931756,ok,2026-08-07T10:42:50
E2,2025-10-08,cerium,cerium AND (mining OR supply OR production OR export OR smelter OR refinery),85,6931756,ok,2026-08-07T10:42:59
E2,2025-10-08,lanthanum,lanthanum AND (mining OR supply OR production OR export OR smelter OR refinery),96,6931756,ok,2026-08-07T10:43:50
E2,2025-10-08,samarium,samarium AND (mining OR supply OR production OR export OR smelter OR refinery),152,6931756,ok,2026-08-07T10:44:01
E2,2025-10-08,gadolinium,gadolinium AND (mining OR supply OR production OR export OR smelter OR refinery),154,6931756,ok,2026-08-07T10:44:51
E2,2025-10-08,terbium,terbium AND (mining OR supply OR production OR export OR smelter OR refinery),230,6931756,ok,2026-08-07T10:45:02
E2,2025-10-08,lutetium,lutetium AND (mining OR supply OR production OR export OR smelter OR refinery),107,6931756,ok,2026-08-07T10:45:49
E2,2025-10-08,holmium,holmium AND (mining OR supply OR production OR export OR smelter OR refinery),14,6931756,ok,2026-08-07T10:46:00
E2,2025-10-08,erbium,erbium AND (mining OR supply OR production OR export OR smelter OR refinery),35,6931756,ok,2026-08-07T10:46:50
E2,2025-10-08,thulium,thulium AND (mining OR supply OR production OR export OR smelter OR refinery),15,6931756,ok,2026-08-07T10:47:00
E2,2025-10-08,europium,europium AND (mining OR supply OR production OR export OR smelter OR refinery),30,6931756,ok,2026-08-07T10:47:49
E2,2025-10-08,ytterbium,ytterbium AND (mining OR supply OR production OR export OR smelter OR refinery),55,6931756,ok,2026-08-07T10:48:02
